# Time [s], Iter[-]
6.511480076336968e-05,52000
# x [m], y [m], z [m], rho [kg/m3], u [m/s], v [m/s], w [m/s], E [J/kg], s [J/(kg·K)], P [Pa], T [K], sos [m/s]
-0.00016561791712892707,-0.00390625,-0.005,55.30948375573253,84.77194708807471,-0.002008969137069256,0.0,446101.34451183566,7775.229365481111,9789960.535581078,596.3722412442936,497.79975259317763
-0.00016561791712892707,-0.00390625,0.005,55.319304509631095,84.77194708807471,-0.006022630634126546,0.0,446132.6890601027,7775.229236227706,9792392.124932326,596.4144845490766,497.8173828019993
-0.00016561791712892707,-0.00390625,0.015,55.30948375573253,84.77194708807471,-0.002008969137069256,0.0,446101.34451183566,7775.229365481111,9789960.535581078,596.3722412442936,497.79975259317763
-0.00016561791712892707,0.00390625,-0.005,55.3193045096311,84.77194708807473,-3.2070134715958693e-06,0.0,446132.68906010274,7775.229236258113,9792392.125333635,596.4144845735188,497.81738281220004
-0.00016561791712892707,0.00390625,0.005,55.348766771326794,84.77194708807473,-0.006022630634126546,0.0,446226.6559773251,7775.2287704505325,9799686.894055836,596.5411245992416,497.8702321825205
-0.00016561791712892707,0.00390625,0.015,55.3193045096311,84.77194708807473,-3.2070134715958693e-06,0.0,446132.68906010274,7775.229236258113,9792392.125333635,596.4144845735188,497.81738281220004
-0.00016561791712892707,0.011718750000000002,-0.005,55.319295649006435,84.77204554623187,-9.629126686224484e-06,0.0,446132.6694073334,7775.229237194453,9792389.9259812,596.4144468386618,497.81736706386687
-0.00016561791712892707,0.011718750000000002,0.005,55.34876490793637,84.77204554623187,-0.018078740962688022,0.0,446226.6585070263,7775.22877044809,9799686.432145502,596.5411165640965,497.8702288294745
-0.00016561791712892707,0.011718750000000002,0.015,55.319295649006435,84.77204554623187,-9.629126686224484e-06,0.0,446132.6694073334,7775.229237194453,9792389.9259812,596.4144468386618,497.81736706386687
-0.00016561791712892707,0.01953125,-0.005,55.319277787945296,84.77224410639029,-1.606237873070377e-05,0.0,446132.63020446274,7775.229239067737,9792385.524414076,596.4143713194687,497.8173355465493
-0.00016561791712892707,0.01953125,0.005,55.34876115003642,84.77224410639029,-0.030142771488015883,0.0,446226.6636073298,7775.22877044498,9799685.500611441,596.5411003606733,497.87022206782666
-0.00016561791712892707,0.01953125,0.015,55.319277787945296,84.77224410639029,-1.606237873070377e-05,0.0,446132.63020446274,7775.229239067737,9792385.524414076,596.4143713194687,497.8173355465493
-0.00016561791712892707,0.02734375,-0.005,55.31925098116772,84.77254255072005,-2.2514132572170637e-05,0.0,446132.5714033618,7775.229241880627,9792378.918244634,596.4142579758822,497.8172882435267
-0.00016561791712892707,0.02734375,0.005,55.34875550173723,84.77254255072003,-0.04221985337340983,0.0,446226.67127309425,7775.228770440307,9799684.1004723,596.5410760061716,497.87021190475383
-0.00016561791712892707,0.02734375,0.015,55.31925098116772,84.77254255072005,-2.2514132572170637e-05,0.0,446132.5714033618,7775.229241880627,9792378.918244634,596.4142579758822,497.8172882435267
-0.00016561791712892707,0.03515625,-0.005,55.31921522062403,84.77294052585943,-2.8991825101144293e-05,0.0,446132.492952178,7775.229245638289,9792370.105602952,596.4141067782708,497.81722514242824
-0.00016561791712892707,0.03515625,0.005,55.3487479697069,84.77294052585943,-0.05431520142920367,0.0,446226.68149654544,7775.228770434086,9799682.233381068,596.5410435293454,497.8701983522549
-0.00016561791712892707,0.03515625,0.015,55.31921522062403,84.77294052585943,-2.8991825101144293e-05,0.0,446132.492952178,7775.229245638289,9792370.105602952,596.4141067782708,497.81722514242824
-0.00016561791712892707,0.04296875,-0.005,55.31917049651208,84.77343755636221,-3.550294554750642e-05,0.0,446132.3947835247,7775.229250347627,9792359.084158942,596.4139176899766,497.8171462279489
-0.00016561791712892707,0.04296875,0.005,55.34873856291769,84.77343755636218,-0.06643405141353162,0.0,446226.6942672112,7775.228770426322,9799679.90156193,596.541002968879,497.87018142647247
-0.00016561791712892707,0.04296875,0.015,55.31917049651208,84.77343755636221,-3.550294554750642e-05,0.0,446132.3947835247,7775.229250347627,9792359.084158942,596.4139176899766,497.8171462279489
-0.00016561791712892707,0.05078125,-0.005,55.3191167965838,84.77403304727946,-4.2055044745362495e-05,0.0,446132.27681303374,7775.229256017288,9792345.850993313,596.4136906650702,497.817051480913
-0.00016561791712892707,0.05078125,0.005,55.34872729259731,84.77403304727947,-0.07858165461664177,0.0,446226.70957198966,7775.228770417021,9799677.10779818,596.5409543731815,497.87016114760723
-0.00016561791712892707,0.05078125,0.015,55.3191167965838,84.77403304727946,-4.2055044745362495e-05,0.0,446132.27681303374,7775.229256017288,9792345.850993313,596.4136906650702,497.817051480913
-0.00016561791712892707,0.05859375,-0.005,55.319054106120284,84.77472628407583,-4.8655749264157473e-05,0.0,446132.1389393731,7775.229262657696,9792330.402598485,596.4134256483851,497.81694087828805
-0.00016561791712892707,0.05859375,0.005,55.348714172230736,84.77472628407583,-0.09076328165868235,0.0,446226.7273951486,7775.228770406194,9799673.855432669,596.5408978003933,497.87013753992056
-0.00016561791712892707,0.05859375,0.015,55.319054106120284,84.77472628407583,-4.8655749264157473e-05,0.0,446132.1389393731,7775.229262657696,9792330.402598485,596.4134256483851,497.81694087828805
-0.00016561791712892707,0.06640625,-0.005,55.31898240792377,84.77551643203182,-5.531277557888939e-05,0.0,446131.98104416847,7775.229270281055,9792312.734876446,596.4131225754824,497.81681439317055
-0.00016561791712892707,0.06640625,0.005,55.34869921757179,84.77551643203184,-0.10298422603010648,0.0,446226.7477183162,7775.2287703938555,9799670.148370683,596.5408333184391,497.8701106317569
-0.00016561791712892707,0.06640625,0.015,55.31898240792377,84.77551643203182,-5.531277557888939e-05,0.0,446131.98104416847,7775.229270281055,9792312.734876446,596.4131225754824,497.81681439317055
-0.00016561791712892707,0.07421875,-0.005,55.318901682304485,84.7764025355381,-6.20339444561495e-05,0.0,446131.8029919345,7775.229278901396,9792292.843136303,596.4127813726398,497.81667199478096
-0.00016561791712892707,0.07421875,0.005,55.34868244665659,84.7764025355381,-0.11524980765199959,0.0,446226.7705204631,7775.228770380013,9799665.991083277,596.5407610050811,497.8700804555655
-0.00016561791712892707,0.07421875,0.015,55.318901682304485,84.7764025355381,-6.20339444561495e-05,0.0,446131.8029919345,7775.229278901396,9792292.843136303,596.4127813726398,497.81667199478096
-0.00016561791712892707,0.08203125,-0.005,55.318811907070014,84.77738351729123,-6.882719557578573e-05,0.0,446131.6046299667,7775.22928853459,9792270.722091472,596.4124019567996,497.8165136484419
-0.00016561791712892707,0.08203125,0.005,55.34866387981924,84.77738351729123,-0.12756537645614405,0.0,446226.7957778918,7775.228770364686,9799661.388611168,596.5406809479921,497.8700470479317
-0.00016561791712892707,0.08203125,0.015,55.318811907070014,84.77738351729123,-6.882719557578573e-05,0.0,446131.6046299667,7775.22928853459,9792270.722091472,596.4124019567996,497.8165136484419
-0.00016561791712892707,0.08984375,-0.005,55.31871305750855,84.77845817743521,-7.570060243638696e-05,0.0,446131.38578825025,7775.22929919839,9792246.365856424,596.4119842355467,497.8163393155696
-0.00016561791712892707,0.08984375,0.005,55.348643539708455,84.77845817743521,-0.1399363159879217,0.0,446226.8234642168,7775.2287703478905,9799656.346568825,596.5405932448232,497.87001044960414
-0.00016561791712892707,0.08984375,0.015,55.31871305750855,84.77845817743521,-7.570060243638696e-05,0.0,446131.38578825025,7775.22929919839,9792246.365856424,596.4119842355467,497.8163393155696
-0.00016561791712892707,0.09765625,-0.005,55.31860510637262,84.7796251925799,-8.266238756934294e-05,0.0,446131.1462793439,7775.2293109124785,9792219.767943097,596.4115281070664,497.8161489536556
