# Time [s], Iter[-]
5.462483162767782e-06,500
# x [m], y [m], z [m], rho [kg/m3], u [m/s], v [m/s], w [m/s], E [J/kg], s [J/(kg·K)], P [Pa], T [K], sos [m/s]
-0.006951324642691373,-0.016666666666666666,-0.005,264.8581171490397,9.959153251916348,-0.026043525875575502,0.0,-8998592.285094379,3998.487265854854,14914979.64564539,399.6396113915618,308.1513473860833
-0.006951324642691373,-0.016666666666666666,0.005,264.7712626962971,9.997110143567184,-0.07823317954494749,0.0,-8998496.186501896,3998.7729499761554,14918080.063603235,399.7296008230394,308.19569559392346
-0.006951324642691373,-0.016666666666666666,0.015,264.8581171490397,9.959153251916348,-0.026043525875575502,0.0,-8998592.285094379,3998.487265854854,14914979.64564539,399.6396113915618,308.1513473860833
-0.006951324642691373,0.016666666666666666,-0.005,264.7712626962971,9.997110143567184,7.697667717318235e-05,0.0,-8998496.18650153,3998.772957632795,14918080.357279446,399.72960450833426,308.1956980664592
-0.006951324642691373,0.016666666666666666,0.005,264.51069933806923,10.111130354719654,-0.0782331795449475,0.0,-8998207.512130601,3999.6307976334006,14927374.951772653,399.9999999999932,308.3289193699831
-0.006951324642691373,0.016666666666666666,0.015,264.7712626962971,9.997110143567184,7.697667717318235e-05,0.0,-8998496.18650153,3998.772957632795,14918080.357279446,399.72960450833426,308.1956980664592
-0.006951324642691373,0.05,-0.005,264.7873202671568,9.974887434503454,0.00022010826342857076,0.0,-8998499.492345376,3998.756795458669,14918897.128061576,399.73050935242276,308.199236440855
-0.006951324642691373,0.05,0.005,264.53826401572644,10.094665921987575,-0.23399228972161962,0.0,-8998214.253891407,3999.599733846653,14928659.507708013,399.99999999999955,308.33396145756365
-0.006951324642691373,0.05,0.015,264.7873202671568,9.974887434503454,0.00022010826342857076,0.0,-8998499.492345376,3998.756795458669,14918897.128061576,399.73050935242276,308.199236440855
-0.006951324642691373,0.08333333333333333,-0.005,264.80868016898785,9.93044396435635,0.0003417735749575742,0.0,-8998503.219879517,3998.7373703652106,14920058.201132199,399.7326808436327,308.2045829825207
-0.006951324642691373,0.08333333333333333,0.005,264.5740868260649,10.056449925065422,-0.38558030598123805,0.0,-8998223.147846254,3999.559465057885,14930324.829914756,399.9999999999968,308.3404993851274
-0.006951324642691373,0.08333333333333333,0.015,264.80868016898785,9.93044396435635,0.0003417735749575742,0.0,-8998503.219879517,3998.7373703652106,14920058.201132199,399.7326808436327,308.2045829825207
-0.006951324642691373,0.11666666666666667,-0.005,264.83701875236073,9.86378025195902,0.00043317692212591834,0.0,-8998507.542677553,3998.7133566823504,14921663.243226903,399.7363900619769,308.2122271991088
-0.006951324642691373,0.11666666666666667,0.005,264.62040670503643,9.996535896955534,-0.5289142720866686,0.0,-8998234.731971508,3999.5074660480286,14932475.456402268,399.9999999999995,308.34894470395517
-0.006951324642691373,0.11666666666666667,0.015,264.83701875236073,9.86378025195902,0.00043317692212591834,0.0,-8998507.542677553,3998.7133566823504,14921663.243226903,399.7363900619769,308.2122271991088
-0.006951324642691373,0.15,-0.005,264.8741774774019,9.77489695261786,0.0004862882299800468,0.0,-8998512.656926222,3998.6832575311196,14923824.352345513,399.74194001407704,308.22271919063866
-0.006951324642691373,0.15,0.005,264.6796364503,9.91495712525033,-0.6604680419715916,0.0,-8998249.601214983,3999.4409477457734,14935226.913390772,400.00000000000296,308.35975292064217
