# Time [s], Iter[-]
9.610962376721655e-05,300
# x [m], y [m], z [m], rho [kg/m3], u [m/s], v [m/s], w [m/s], E [J/kg], s [J/(kg·K)], P [Pa], T [K], sos [m/s]
-2.5357142857142856,-0.01,-0.005,264.6318697242923,9.982843941247255,0.0011661590403496543,0.0,261430.1887408364,6288.789330615807,19990008.172982417,399.8460940312527,312.04114014785176
-2.5357142857142856,-0.01,0.005,264.6318697242923,9.999,0.003498477121048963,0.0,261386.34319654328,6288.679261593461,19986642.581311274,399.7787744647889,312.014870842182
-2.5357142857142856,-0.01,0.015,264.6318697242923,9.982843941247255,0.0011661590403496543,0.0,261430.1887408364,6288.789330615807,19990008.172982417,399.8460940312527,312.04114014785176
-2.5357142857142856,0.01,-0.005,264.6318697242923,9.999,0.0,0.0,261386.34319654328,6288.67926160877,19986642.581779294,399.77877447415045,312.01487084583516
-2.5357142857142856,0.01,0.005,264.6318697242923,10.047468176258239,0.003498477121048963,0.0,261254.80656366408,6288.348939405014,19976545.687772017,399.57681339460896,311.9360487263547
-2.5357142857142856,0.01,0.015,264.6318697242923,9.999,0.0,0.0,261386.34319654328,6288.67926160877,19986642.581779294,399.77877447415045,312.01487084583516
-2.5357142857142856,0.03,-0.005,264.6375297847217,9.991,0.0,0.0,261380.77148891197,6288.661488674919,19986649.542826485,399.77037348396703,312.0115924731385
-2.5357142857142856,0.03,0.005,264.6375297847217,10.044750826732464,0.00711048554511676,0.0,261242.27647438968,6288.313612705091,19976016.225347485,399.5576872460438,311.9285830696822
-2.5357142857142856,0.03,0.015,264.6375297847217,9.991,0.0,0.0,261380.77148891197,6288.661488674919,19986649.542826485,399.77037348396703,312.0115924731385
-2.5357142857142856,0.05,-0.005,264.6456437455163,9.975,-4.195130510949682e-19,0.0,261372.99280291307,6288.636644964149,19986678.864557832,399.75871839788994,312.0070441765236
-2.5357142857142856,0.05,0.005,264.6456437455163,10.033568336897726,0.007112290468878015,0.0,261224.73879556236,6288.264214387845,19975295.198134348,399.5310307499841,311.91817773648734
-2.5357142857142856,0.05,0.015,264.6456437455163,9.975,-4.195130510949682e-19,0.0,261372.99280291307,6288.636644964149,19986678.864557832,399.75871839788994,312.0070441765236
-2.5357142857142856,0.07,-0.005,264.65457967518256,9.951,0.0,0.0,261364.6565710232,6288.6100192151225,19986733.520857006,399.7463318445966,312.00221035847267
-2.5357142857142856,0.07,0.005,264.65457967518256,10.01280024708171,0.006108504424450028,0.0,261205.91493254923,6288.211248446961,19974544.955631595,399.5025534285677,311.90706126266446
-2.5357142857142856,0.07,0.015,264.65457967518256,9.951,0.0,0.0,261364.6565710232,6288.6100192151225,19986733.520857006,399.7463318445966,312.00221035847267
-2.5357142857142856,0.09,-0.005,264.66374622084345,9.918999999999999,-4.1948439621472176e-19,0.0,261356.3234680107,6288.5834340122,19986811.75501731,399.734070634081,311.9974253813349
-2.5357142857142856,0.09,0.005,264.66374622084345,9.983064848643021,0.005121565149399373,0.0,261187.09076134753,6288.15833772417,19973818.751991984,399.47421198064814,311.8959974353599
-2.5357142857142856,0.09,0.015,264.66374622084345,9.918999999999999,-4.1948439621472176e-19,0.0,261356.3234680107,6288.5834340122,19986811.75501731,399.734070634081,311.9974253813349
-2.5357142857142856,0.11000000000000001,-0.005,264.6729443315213,9.879000000000001,0.0,0.0,261348.17103673884,6288.557473330714,19986912.096969057,399.72220518734395,311.9927947824228
-2.5357142857142856,0.11000000000000001,0.005,264.6729443315213,9.94484571456147,0.004341526524252934,0.0,261168.67964781445,6288.106644781947,19973132.79332704,399.44663017050243,311.8852297757378
-2.5357142857142856,0.11000000000000001,0.015,264.6729443315213,9.879000000000001,0.0,0.0,261348.17103673884,6288.557473330714,19986912.096969057,399.72220518734395,311.9927947824228
-2.5357142857142856,0.13,-0.005,264.68212724611885,9.831,-2.0972765308581847e-19,0.0,261340.23498180797,6288.532257359419,19987033.693373937,399.71078865486976,311.98833931152285
-2.5357142857142856,0.13,0.005,264.68212724611885,9.898372408605123,0.003747906028324849,0.0,261150.76729523775,6288.056409530683,19972489.880282484,399.41993413938644,311.87480756124404
