# Time [s], Iter[-]
0.1517612069941446,233500
# x [m], y [m], z [m], rho [kg/m3], u [m/s], v [m/s], w [m/s], E [J/kg], s [J/(kg·K)], P [Pa], T [K], sos [m/s]
-0.06966470965676146,-0.015625,-0.005,80.44684527303806,150.7978870730657,-2.659231964449195e-07,0.0,448452.6494814109,7654.878757887978,14064767.908778701,589.0601726530462,494.7386006173298
-0.06966470965676146,-0.015625,0.005,80.44637440120108,150.79788707306574,-7.97788244812672e-07,0.0,448451.6277661544,7654.878758499917,14064652.808841005,589.0587956783069,494.7380223716892
-0.06966470965676146,-0.015625,0.015,80.44684527303806,150.7978870730657,-2.659231964449195e-07,0.0,448452.6494814109,7654.878757887978,14064767.908778701,589.0601726530462,494.7386006173298
-0.06966470965676146,0.015625,-0.005,80.44637440120107,150.7978870730657,1.3991690230512096e-11,0.0,448451.6277661544,7654.878758499917,14064652.808841005,589.0587956783069,494.7380223716892
-0.06966470965676146,0.015625,0.005,80.44496178569011,150.79788707306574,-7.97788244812672e-07,0.0,448448.5625487076,7654.878760250591,14064307.50902791,589.0546646574891,494.7362875901462
-0.06966470965676146,0.015625,0.015,80.44637440120107,150.7978870730657,1.3991690230512096e-11,0.0,448451.6277661544,7654.878758499917,14064652.808841005,589.0587956783069,494.7380223716892
-0.06966470965676146,0.04687500000000001,-0.005,80.44637438361576,150.79788701166706,9.866700022873591e-12,0.0,448451.6277643327,7654.878758500128,14064652.809668604,589.05879568833,494.7380223758983
-0.06966470965676146,0.04687500000000001,0.005,80.44496178872892,150.79788701166703,-5.625864528583541e-07,0.0,448448.5625461549,7654.878760250828,14064307.509771895,589.054664666527,494.7362875939416
-0.06966470965676146,0.04687500000000001,0.015,80.44637438361576,150.79788701166706,9.866700022873591e-12,0.0,448451.6277643327,7654.878758500128,14064652.809668604,589.05879568833,494.7380223758983
-0.06966470965676146,0.078125,-0.005,80.44637438238405,150.79788702367009,5.7778840424084586e-12,0.0,448451.62776332983,7654.878758500125,14064652.80935199,589.058795684539,494.73802237430635
-0.06966470965676146,0.078125,0.005,80.44496178813506,150.79788702367009,-3.29447626159141e-07,0.0,448448.56254667015,7654.87876025082,14064307.509626469,589.054664664782,494.7362875932088
-0.06966470965676146,0.078125,0.015,80.44637438238405,150.79788702367009,5.7778840424084586e-12,0.0,448451.62776332983,7654.878758500125,14064652.80935199,589.058795684539,494.73802237430635
-0.06966470965676146,0.109375,-0.005,80.44637438183159,150.79788702741348,1.634177720275411e-12,0.0,448451.6277626748,7654.878758500122,14064652.809214767,589.0587956828954,494.73802237361616
-0.06966470965676146,0.109375,0.005,80.44496178794986,150.79788702741345,-9.317876750234258e-08,0.0,448448.5625468314,7654.878760250819,14064307.509581115,589.0546646642385,494.73628759298055
-0.06966470965676146,0.109375,0.015,80.44637438183159,150.79788702741348,1.634177720275411e-12,0.0,448451.6277626748,7654.878758500122,14064652.809214767,589.0587956828954,494.73802237361616
-0.06966470965676146,0.140625,-0.005,80.44637438185867,150.79788702878992,-2.50587482060463e-12,0.0,448451.6277629409,7654.87875850012,14064652.809221422,589.0587956829743,494.7380223736493
-0.06966470965676146,0.140625,0.005,80.4449617878818,150.79788702878992,1.428818350781849e-07,0.0,448448.56254689064,7654.878760250817,14064307.50956444,589.0546646640386,494.73628759289664
-0.06966470965676146,0.140625,0.015,80.44637438185867,150.79788702878992,-2.50587482060463e-12,0.0,448451.6277629409,7654.87875850012,14064652.809221422,589.0587956829743,494.7380223736493
