# Time [s], Iter[-]
0.03367632137551391,51200
# x [m], y [m], z [m], rho [kg/m3], u [m/s], v [m/s], w [m/s], E [J/kg], s [J/(kg·K)], P [Pa], T [K], sos [m/s]
-0.0703125,-0.015625,-0.005,80.51713359789181,148.89056385010457,0.00033182490045749875,0.0,448320.5860611957,7654.880456861959,14082009.739179367,589.2673666567918,494.82560179646134
-0.0703125,-0.015625,0.005,80.52254048756582,148.89056385010454,0.0009952077122665746,0.0,448332.1999639269,7654.880260334735,14083328.273486737,589.2830188162137,494.83217354827804
-0.0703125,-0.015625,0.015,80.51713359789181,148.89056385010457,0.00033182490045749875,0.0,448320.5860611957,7654.880456861959,14082009.739179367,589.2673666567918,494.82560179646134
-0.0703125,0.015625,-0.005,80.52254048756582,148.89056385010454,2.0022840038467322e-07,0.0,448332.1999639269,7654.880260335576,14083328.273502687,589.283018816881,494.8321735485583
-0.0703125,0.015625,0.005,80.53876115658784,148.89056385010454,0.0009952077122665746,0.0,448367.03232747706,7654.879659766738,14087283.876451373,589.3299627023998,494.8518829933874
-0.0703125,0.015625,0.015,80.52254048756582,148.89056385010454,2.0022840038467322e-07,0.0,448332.1999639269,7654.880260335576,14083328.273502687,589.283018816881,494.8321735485583
-0.0703125,0.04687500000000001,-0.005,80.52254966749723,148.89037336902575,5.967047357841639e-07,0.0,448332.1910706214,7654.880260406648,14083330.464733291,589.2830450534196,494.83218456421866
-0.0703125,0.04687500000000001,0.005,80.53877046851251,148.89037336902575,0.002965771622760516,0.0,448367.0242273939,7654.879659822605,14087286.157843444,589.3299900027115,494.85189445522656
-0.0703125,0.04687500000000001,0.015,80.52254966749723,148.89037336902575,5.967047357841639e-07,0.0,448332.1910706214,7654.880260406648,14083330.464733291,589.2830450534196,494.83218456421866
-0.0703125,0.078125,-0.005,80.52256765405934,148.88999063758772,9.931592878790608e-07,0.0,448332.1732408219,7654.880260552504,14083334.871834889,589.2830978231689,494.83220672009935
-0.0703125,0.078125,0.005,80.5387891788417,148.88999063758772,0.004936030589897473,0.0,448367.0079537703,7654.879659939105,14087290.741812328,589.3300448592419,494.8519174863448
-0.0703125,0.078125,0.015,80.52256765405934,148.88999063758772,9.931592878790608e-07,0.0,448332.1732408219,7654.880260552504,14083334.871834889,589.2830978231689,494.83220672009935
-0.0703125,0.109375,-0.005,80.52259461338085,148.88941698584736,1.389561276328777e-06,0.0,448332.14651585266,7654.880260770937,14083341.477222929,589.2831769146358,494.83223992740153
-0.0703125,0.109375,0.005,80.5388172224763,148.88941698584733,0.006905700173427341,0.0,448366.9835623183,7654.879660113649,14087297.612410907,589.3301270798936,494.85195200608985
-0.0703125,0.109375,0.015,80.52259461338085,148.88941698584736,1.389561276328777e-06,0.0,448332.14651585266,7654.880260770937,14083341.477222929,589.2831769146358,494.83223992740153
-0.0703125,0.140625,-0.005,80.522630536133,148.88865270716659,1.7859014848453438e-06,0.0,448332.11092054035,7654.8802610619605,14083350.278736737,589.2832823019711,494.8322841752699
