# Time [s], Iter[-], num_grid_x, num_grid_y, num_grid_z
0.00733036197563992,366800,32,32,1
# x_0, y_0, z_0, L, L_x, L_y_0, L_y_f, L_z, Rc
0.0,0.0,0.0,0.01,0.06560517541637081,0.01,0.005,0.0001,0.0125
# r_t, r_c, R1_rt, R2_R1, Rexp_rt, theta, alpha, L_N, L_c
0.0008,0.002,10.0,3.0,30.0,10.0,3.0,0.05,0.003
# x [m], y [m], z [m], rho [kg/m3], u [m/s], v [m/s], w [m/s], E [J/kg], s [J/(kg·K)], P [Pa], T [K], sos [m/s]
-0.001025080865880794,-0.008174896240234373,-5e-05,81.78105094635822,121.62804209777767,0.0008130944030602953,0.0,447368.26644894783,7654.884882889815,14392535.153182473,592.9536066527597,496.3709123592505
-0.001025080865880794,-0.008174896240234373,5e-05,81.77468548088035,121.62804209777767,0.002440042896597131,0.0,447354.53806636983,7654.884832446076,14390965.849877264,592.9351047858806,496.3631681950516
-0.001025080865880794,-0.008174896240234373,0.00015000000000000001,81.78105094635822,121.62804209777767,0.0008130944030602953,0.0,447368.26644894783,7654.884882889815,14392535.153182473,592.9536066527597,496.3709123592505
-0.001025080865880794,0.008174896240234373,-5e-05,81.77468548088035,121.62804209777767,-5.698099135985224e-07,0.0,447354.53806636983,7654.884832451096,14390965.849974638,592.9351047898926,496.3631681967309
-0.001025080865880794,0.008174896240234373,5e-05,81.75558908444675,121.62804209777767,0.002440042896597131,0.0,447313.3400919827,7654.884665950265,14386257.94022133,592.8795819093481,496.3399277460683
-0.001025080865880794,0.008174896240234373,0.00015000000000000001,81.77468548088035,121.62804209777767,-5.698099135985224e-07,0.0,447354.53806636983,7654.884832451096,14390965.849974638,592.9351047898926,496.3631681967309
-0.001025080865880794,0.026630401611328125,-5e-05,81.77381597882604,121.66944669553884,-1.8896775346567111e-06,0.0,447357.71008105646,7654.884843269269,14390751.835462388,592.932591578783,496.3621162546714
-0.001025080865880794,0.026630401611328125,5e-05,81.75391881101842,121.66944669553884,0.007766238113504448,0.0,447314.77920982864,7654.884661410936,14385846.376483561,592.8747332211212,496.33789815814015
-0.001025080865880794,0.026630401611328125,0.00015000000000000001,81.77381597882604,121.66944669553884,-1.8896775346567111e-06,0.0,447357.71008105646,7654.884843269269,14390751.835462388,592.932591578783,496.3621162546714
-0.001025080865880794,0.047740936279296875,-5e-05,81.77294243736233,121.71106890413326,-3.5552222116184104e-06,0.0,447360.9018386784,7654.8848545058445,14390536.83476293,592.9300669700606,496.36105953972617
-0.001025080865880794,0.047740936279296875,5e-05,81.75223920848143,121.71106890413328,0.014042301465884224,0.0,447316.2264260629,7654.8846568398885,14385432.517279277,592.8698573862214,496.3358571986541
-0.001025080865880794,0.047740936279296875,0.00015000000000000001,81.77294243736233,121.71106890413326,-3.5552222116184104e-06,0.0,447360.9018386784,7654.8848545058445,14390536.83476293,592.9300669700606,496.36105953972617
-0.001025080865880794,0.07132339477539064,-5e-05,81.77224259597935,121.74455098786022,-5.561880207375479e-06,0.0,447363.47732193687,7654.884864454325,14390364.605067268,592.9280451136373,496.36021325809196
-0.001025080865880794,0.07132339477539064,5e-05,81.75088768796223,121.74455098786024,0.021297559195418248,0.0,447317.39104018424,7654.884653157081,14385099.500870764,592.8659339161364,496.3342148802891
-0.001025080865880794,0.07132339477539064,0.00015000000000000001,81.77224259597935,121.74455098786022,-5.561880207375479e-06,0.0,447363.47732193687,7654.884864454325,14390364.605067268,592.9280451136373,496.36021325809196
-0.001025080865880794,0.0971946716308594,-5e-05,81.77174537252962,121.76863442120782,-7.865631579733421e-06,0.0,447365.3444517943,7654.884872690644,14390242.262287902,592.9266095517402,496.3596123789073
-0.001025080865880794,0.0971946716308594,5e-05,81.74991532763369,121.76863442120784,0.02946335776213162,0.0,447318.2290522315,7654.884650504901,14384859.911339166,592.8631111236978,496.3330332892612
-0.001025080865880794,0.0971946716308594,0.00015000000000000001,81.77174537252962,121.76863442120782,-7.865631579733421e-06,0.0,447365.3444517943,7654.884872690644,14390242.262287902,592.9266095517402,496.3596123789073
-0.001025080865880794,0.1251716613769531,-5e-05,81.77147774710127,121.78215437306942,-1.0393391541847237e-05,0.0,447366.41850016825,7654.88487877402,14390176.444667147,592.9258381917722,496.3592895125921
-0.001025080865880794,0.1251716613769531,5e-05,81.74936938323533,121.78215437306942,0.038441695203451295,0.0,447318.69975634594,7654.884649014863,14384725.391151488,592.8615262204728,496.3323698643187
-0.001025080865880794,0.1251716613769531,0.00015000000000000001,81.77147774710127,121.78215437306942,-1.0393391541847237e-05,0.0,447366.41850016825,7654.88487877402,14390176.444667147,592.9258381917722,496.3592895125921
-0.001025080865880794,0.15507125854492188,-5e-05,81.77146553252823,121.78399421910665,-1.3042851546054568e-05,0.0,447366.6183895832,7654.884882339879,14390173.504487263,592.9258056140206,496.3592758765951
-0.001025080865880794,0.15507125854492188,5e-05,81.7492950845604,121.78399421910665,0.04810606836594073,0.0,447318.76419230574,7654.884648812028,14384707.084054481,592.8613105272628,496.33227957718833
-0.001025080865880794,0.15507125854492188,0.00015000000000000001,81.77146553252823,121.78399421910665,-1.3042851546054568e-05,0.0,447366.6183895832,7654.884882339879,14390173.504487263,592.9258056140206,496.3592758765951
-0.001025080865880794,0.1867103576660156,-5e-05,81.77173264679865,121.77311355229783,-1.56846289649035e-05,0.0,447365.86868443043,7654.8848831336245,14390239.329542816,592.9265809869538,496.3596004226161
-0.001025080865880794,0.1867103576660156,5e-05,81.74973446387557,121.77311355229783,0.05830296487971592,0.0,447318.38615429256,7654.884650011348,14384815.34664041,592.8625860681458,496.33281350625606
-0.001025080865880794,0.1867103576660156,0.00015000000000000001,81.77173264679865,121.77311355229783,-1.56846289649035e-05,0.0,447365.86868443043,7654.8848831336245,14390239.329542816,592.9265809869538,496.3596004226161
-0.001025080865880794,0.2199058532714844,-5e-05,81.77230043699615,121.74857375513199,-1.8166784711157238e-05,0.0,447364.1013953289,7654.884881043832,14390379.177298376,592.928226131569,496.36028902621683
-0.001025080865880794,0.2199058532714844,5e-05,81.75072528297599,121.74857375513199,0.06885419107493757,0.0,447317.53311472264,7654.884652714259,14385059.484214546,592.8654624509006,496.3340175301288
-0.001025080865880794,0.2199058532714844,0.00015000000000000001,81.77230043699615,121.74857375513199,-1.8166784711157238e-05,0.0,447364.1013953289,7654.884881043832,14390379.177298376,592.928226131569,496.36028902621683
-0.001025080865880794,0.2544746398925781,-5e-05,81.77318707161785,121.70956069182837,-2.0321691059915893e-05,0.0,447361.2575685933,7654.884876133497,14390597.52584676,592.9307937826065,496.36136375885326
-0.001025080865880794,0.2544746398925781,5e-05,81.75230007979316,121.70956069182836,0.07956001795763369,0.0,447316.1770452268,7654.884657005662,14385447.516099429,592.8700340949184,496.3359311667054
-0.001025080865880794,0.2544746398925781,0.00015000000000000001,81.77318707161785,121.70956069182837,-2.0321691059915893e-05,0.0,447361.2575685933,7654.884876133497,14390597.52584676,592.9307937826065,496.36136375885326
-0.001025080865880794,0.2902336120605469,-5e-05,81.77440700542454,121.65540468675881,-2.1975051397580723e-05,0.0,447357.2886795614,7654.884868667892,14390897.942657882,592.9343260576974,496.362842246974
-0.001025080865880794,0.2902336120605469,5e-05,81.75448533092886,121.65540468675879,0.09020310001251353,0.0,447314.2951380141,7654.884662951285,14385985.969463032,592.8763777964485,496.3385865535545
-0.001025080865880794,0.2902336120605469,0.00015000000000000001,81.77440700542454,121.65540468675881,-2.1975051397580723e-05,0.0,447357.2886795614,7654.884868667892,14390897.942657882,592.9343260576974,496.362842246974
-0.001025080865880794,0.3269996643066406,-5e-05,81.77597052185209,121.58559788572721,-2.2956689228104817e-05,0.0,447352.15784248535,7654.8848591377055,14391282.972325126,592.9388531480729,496.3647371239089
-0.001025080865880794,0.3269996643066406,5e-05,81.75730072913258,121.5855978857272,0.10055310039056982,0.0,447311.87042856746,7654.884670595489,14386679.70141108,592.884550628692,496.34200756860594
-0.001025080865880794,0.3269996643066406,0.00015000000000000001,81.77597052185209,121.58559788572721,-2.2956689228104817e-05,0.0,447352.15784248535,7654.8848591377055,14391282.972325126,592.9388531480729,496.3647371239089
-0.001025080865880794,0.3645896911621094,-5e-05,81.77788335790095,121.49980906288494,-2.3112549683525475e-05,0.0,447345.84084623435,7654.884848276047,14391754.044486996,592.9443922440366,496.3670555800839
-0.001025080865880794,0.3645896911621094,5e-05,81.76075857579644,121.49980906288495,0.11037193819978784,0.0,447308.8923196708,7654.884679959537,14387531.749345707,592.8945881772636,496.34620909141285
-0.001025080865880794,0.3645896911621094,0.00015000000000000001,81.77788335790095,121.49980906288494,-2.3112549683525475e-05,0.0,447345.84084623435,7654.884848276047,14391754.044486996,592.9443922440366,496.3670555800839
-0.001025080865880794,0.40282058715820307,-5e-05,81.780146415687,121.39789591936487,-2.2317204733630277e-05,0.0,447338.32702291635,7654.8848370679,14392311.402924309,592.9509467063227,496.3697990162287
-0.001025080865880794,0.40282058715820307,5e-05,81.7648632887607,121.39789591936486,0.11941955854359887,0.0,447305.3570065369,7654.8846910403345,14388543.209650086,592.906503112125,496.3511964054788
-0.001025080865880794,0.40282058715820307,0.00015000000000000001,81.780146415687,121.39789591936487,-2.2317204733630277e-05,0.0,447338.32702291635,7654.8848370679,14392311.402924309,592.9509467063227,496.3697990162287
-0.001025080865880794,0.4415092468261719,-5e-05,81.78275556374774,121.27991491039718,-2.0486034224568448e-05,0.0,447329.6199547296,7654.88482675051,14392954.056562152,592.9585054910953,496.3729628028303
-0.001025080865880794,0.4415092468261719,5e-05,81.76961102551836,121.2799149103972,0.1274601131072569,0.0,447301.2678029223,7654.884703809692,14389713.144712234,592.9202840964223,496.3569647418533
-0.001025080865880794,0.4415092468261719,0.00015000000000000001,81.78275556374774,121.27991491039718,-2.0486034224568448e-05,0.0,447329.6199547296,7654.88482675051,14392954.056562152,592.9585054910953,496.3729628028303
-0.001025080865880794,0.4804725646972656,-5e-05,81.78570152984244,121.14612863131025,-1.758617855959679e-05,0.0,447319.73802280327,7654.8848188030925,14393679.75277391,592.96704283238,496.3765361474196
-0.001025080865880794,0.4804725646972656,5e-05,81.77498942147803,121.14612863131025,0.13426842800639444,0.0,447296.6353684134,7654.884718214081,14391038.518199798,592.9358950313085,496.3634989636217
-0.001025080865880794,0.4804725646972656,0.00015000000000000001,81.78570152984244,121.14612863131025,-1.758617855959679e-05,0.0,447319.73802280327,7654.8848188030925,14393679.75277391,592.96704283238,496.3765361474196
-0.001025080865880794,0.5195274353027344,-5e-05,81.78896988548107,120.9970107869019,-1.3645333643246888e-05,0.0,447308.71480020514,7654.88481492427,14394484.9730156,592.9765181812967,496.38050206942296
-0.001025080865880794,0.5195274353027344,5e-05,81.78097744241556,120.99701078690191,0.13963662590761608,0.0,447291.4778374603,7654.884734174901,14392514.158372775,592.9532746342098,496.37077339022176
-0.001025080865880794,0.5195274353027344,0.00015000000000000001,81.78896988548107,120.9970107869019,-1.3645333643246888e-05,0.0,447308.71480020514,7654.88481492427,14394484.9730156,592.9765181812967,496.38050206942296
