# Time [s], Iter[-]
0.001240649553979246,7000
# x [m], y [m], z [m], rho [kg/m3], u [m/s], v [m/s], w [m/s], E [J/kg], s [J/(kg·K)], P [Pa], T [K], sos [m/s]
-0.006951324642691373,-0.016666666666666666,-0.005,270.7331604191427,6.105858030013143,0.01611299588100366,0.0,257658.59866739612,6275.061198830862,20158205.598940223,394.1242208357045,309.8004110948895
-0.006951324642691373,-0.016666666666666666,0.005,270.7331604191427,9.997222222222222,0.048338987643010985,0.0,254923.52773599603,6268.004127542457,19941757.304622464,389.8923205839435,308.13268462933667
-0.006951324642691373,-0.016666666666666666,0.015,270.7331604191427,6.105858030013143,0.01611299588100366,0.0,257658.59866739612,6275.061198830862,20158205.598940223,394.1242208357045,309.8004110948895
-0.006951324642691373,0.016666666666666666,-0.005,270.7331604191427,9.997222222222222,0.0,0.0,254923.52773599603,6268.0041305390005,19941757.396034583,389.89232237119234,308.1326853355699
-0.006951324642691373,0.016666666666666666,0.005,270.7331604191427,21.67131479884946,0.048338987643010985,0.0,246718.31494179563,6246.123047117231,19285303.908614088,377.05763736043497,303.0186074943615
-0.006951324642691373,0.016666666666666666,0.015,270.7331604191427,9.997222222222222,0.0,0.0,254923.52773599603,6268.0041305390005,19941757.396034583,389.89232237119234,308.1326853355699
-0.006951324642691373,0.05,-0.005,270.7536904340495,9.975000000000001,0.0,0.0,254918.0864485853,6267.976418144248,19942861.20625686,389.8843380442973,308.1295303046279
-0.006951324642691373,0.05,0.005,270.7536904340495,21.450811523112606,0.1304479429813177,0.0,246699.54121677252,6246.071519881322,19285668.779678877,377.0361799212445,303.00998534325566
-0.006951324642691373,0.05,0.015,270.7536904340495,9.975000000000001,0.0,0.0,254918.0864485853,6267.976418144248,19942861.20625686,389.8843380442973,308.1295303046279
-0.006951324642691373,0.08333333333333333,-0.005,270.78113150006766,9.930555555555555,-1.3120260388793253e-17,0.0,254907.17366128127,6267.930416235213,19944063.047914986,389.8683209067278,308.12320098682284
-0.006951324642691373,0.08333333333333333,0.005,270.78113150006766,21.211867146848977,0.1835337303759178,0.0,246667.45431763155,6245.980763383364,19285510.62229289,376.99487943246515,302.99338905370445
-0.006951324642691373,0.08333333333333333,0.015,270.78113150006766,9.930555555555555,-1.3120260388793253e-17,0.0,254907.17366128127,6267.930416235213,19944063.047914986,389.8683209067278,308.12320098682284
-0.006951324642691373,0.11666666666666667,-0.005,270.8141222697628,9.863888888888889,0.0,0.0,254892.0754277463,6267.870365533471,19945362.896619473,389.8462337639683,308.1144728379145
-0.006951324642691373,0.11666666666666667,0.005,270.8141222697628,20.95372135120543,0.20992685845232534,0.0,246624.98948149983,6245.859522678923,19284962.291112546,376.9382365434236,302.97062605802734
-0.006951324642691373,0.11666666666666667,0.015,270.8141222697628,9.863888888888889,0.0,0.0,254892.0754277463,6267.870365533471,19945362.896619473,389.8462337639683,308.1144728379145
-0.006951324642691373,0.15,-0.005,270.851228787681,9.775000000000002,0.0,0.0,254874.16959706115,6267.800789176886,19946762.462600995,389.8201775790714,308.1041759296342
-0.006951324642691373,0.15,0.005,270.851228787681,20.67519462819718,0.2121660040041965,0.0,246575.23437320226,6245.717009841218,19284163.776992828,376.87099157599346,302.9436001999114
-0.006951324642691373,0.15,0.015,270.851228787681,9.775000000000002,0.0,0.0,254874.16959706115,6267.800789176886,19946762.462600995,389.8201775790714,308.1041759296342
-0.006951324642691373,0.18333333333333332,-0.005,270.8910425832428,9.66388888888889,0.0,0.0,254854.79193747247,6267.7260810603,19948261.982088655,389.7921866757227,308.09311407403476
-0.006951324642691373,0.18333333333333332,0.005,270.8910425832428,20.375319662454263,0.19303806661948217,0.0,246521.20924455606,6245.562220323825,19283251.05775917,376.7977682852693,302.9141689019515
-0.006951324642691373,0.18333333333333332,0.015,270.8910425832428,9.66388888888889,0.0,0.0,254854.79193747247,6267.7260810603,19948261.982088655,389.7921866757227,308.09311407403476
-0.006951324642691373,0.2166666666666667,-0.005,270.9322528075552,9.530555555555555,0.0,0.0,254835.1653795553,6267.650274112699,19949860.00663514,389.76412049810733,308.08202207166136
